om, year, month, day, date, time, timezone, state, state_fips, state_number, knots, injuries, fatalities, loss, crop_loss, latitude, longitude, endlat, endlon, length, width, zs,zn,zg,z_fips1, z_fips2, , z_fips4, mt
456928,2013,5,28,2013-05-28,18:50:00,3,NY,36,0,50,0,0,0.015,0,42.21,-79.47,42.21,-79.47,0,0,0,0,0,13,0,0,0,EG
444499,2013,5,28,2013-05-28,18:54:00,3,NE,31,0,50,0,0,0,0,40.3,-96.95,40.3,-96.95,0,0,0,0,0,95,0,0,0,MG
444170,2013,5,28,2013-05-28,18:55:00,3,PA,42,0,50,0,0,0.02,0,41.46,-80.36,41.46,-80.36,0,0,0,0,0,85,0,0,0,EG
450012,2013,5,28,2013-05-28,18:55:00,3,IL,17,0,65,0,0,0.005,0,41.33,-88.72,41.33,-88.72,0,0,0,0,0,99,0,0,0,EG
444171,2013,5,28,2013-05-28,18:58:00,3,PA,42,0,50,0,0,0.02,0,41.46,-80.32,41.46,-80.32,0,0,0,0,0,85,0,0,0,EG
444298,2013,5,28,2013-05-28,19:15:00,3,PA,42,0,50,0,0,0.0025,0,41.85,-79.32,41.85,-79.32,0,0,0,0,0,123,0,0,0,EG
450014,2013,5,28,2013-05-28,19:20:00,3,IL,17,0,60,0,0,0,0,41.28,-88.3378,41.28,-88.3378,0,0,0,0,0,63,0,0,0,EG
456927,2013,5,28,2013-05-28,19:20:00,3,NY,36,0,50,0,0,0.01,0,42.16,-79.08,42.16,-79.08,0,0,0,0,0,13,0,0,0,EG
450904,2013,5,28,2013-05-28,19:25:00,3,IL,17,0,55,0,0,0.0005,0,41.6587,-87.932,41.6587,-87.932,0,0,0,0,0,31,0,0,0,EG
450015,2013,5,28,2013-05-28,19:27:00,3,IL,17,0,55,0,0,0,0,41.73,-87.73,41.73,-87.73,0,0,0,0,0,31,0,0,0,EG
444295,2013,5,28,2013-05-28,19:30:00,3,PA,42,0,50,0,0,0.002,0,41.9984,-79.5303,41.9984,-79.5303,0,0,0,0,0,123,0,0,0,EG
443033,2013,5,28,2013-05-28,19:35:00,3,IA,19,0,56,0,0,0.01,0,40.68,-92.9,40.68,-92.9,0,0,0,0,0,7,0,0,0,MG
444294,2013,5,28,2013-05-28,19:40:00,3,PA,42,0,50,0,0,0.0025,0,41.9054,-79.1525,41.9054,-79.1525,0,0,0,0,0,123,0,0,0,EG
444299,2013,5,28,2013-05-28,19:40:00,3,PA,42,0,78,0,0,0.01,0,41.8742,-79.1565,41.8742,-79.1565,0,0,0,0,0,123,0,0,0,EG
444723,2013,5,28,2013-05-28,19:40:00,3,NE,31,0,52,0,0,0,0,41.32,-102.98,41.32,-102.98,0,0,0,0,0,33,0,0,0,EG
444293,2013,5,28,2013-05-28,19:41:00,3,PA,42,0,50,0,0,0.002,0,41.9542,-79.1373,41.9542,-79.1373,0,0,0,0,0,123,0,0,0,EG
450017,2013,5,28,2013-05-28,19:42:00,3,IL,17,0,55,0,0,0,0,41.7259,-87.7215,41.7259,-87.7215,0,0,0,0,0,31,0,0,0,EG
450901,2013,5,28,2013-05-28,19:45:00,3,IL,17,0,51,0,0,0,0,41.25,-87.83,41.25,-87.83,0,0,0,0,0,91,0,0,0,MG
444724,2013,5,28,2013-05-28,19:57:00,3,NE,31,0,52,0,0,0,0,41.1211,-102.98,41.1211,-102.98,0,0,0,0,0,33,0,0,0,EG
448110,2013,5,28,2013-05-28,20:05:00,3,CO,8,0,52,0,0,0,0,40.84,-103.11,40.84,-103.11,0,0,0,0,0,75,0,0,0,MG
450653,2013,5,28,2013-05-28,20:27:00,3,IN,18,0,56,0,0,0,0,41.71,-86.93,41.71,-86.93,0,0,0,0,0,91,0,0,0,EG
458134,2013,5,28,2013-05-28,20:45:00,3,KS,20,0,65,0,0,0,0,38.16,-99.19,38.16,-99.19,0,0,0,0,0,145,0,0,0,EG
458135,2013,5,28,2013-05-28,20:45:00,3,KS,20,0,70,0,0,0,0,38.26,-99.14,38.26,-99.14,0,0,0,0,0,145,0,0,0,EG
444296,2013,5,28,2013-05-28,20:50:00,3,PA,42,0,50,0,0,0.0025,0,41.9445,-78.6772,41.9445,-78.6772,0,0,0,0,0,83,0,0,0,EG
450655,2013,5,28,2013-05-28,20:53:00,3,IN,18,0,56,0,0,0,0,41.34,-86.89,41.34,-86.89,0,0,0,0,0,91,0,0,0,EG
450666,2013,5,28,2013-05-28,20:55:00,3,MI,26,0,56,0,0,0,0,41.8,-86.5,41.8,-86.5,0,0,0,0,0,21,0,0,0,EG
444001,2013,5,28,2013-05-28,21:02:00,3,MI,26,0,52,0,0,0.005,0,42.25,-85.56,42.25,-85.56,0,0,0,0,0,77,0,0,0,EG
450667,2013,5,28,2013-05-28,21:02:00,3,MI,26,0,56,0,0,0,0,41.83,-86.4,41.83,-86.4,0,0,0,0,0,21,0,0,0,EG
450662,2013,5,28,2013-05-28,21:10:00,3,IN,18,0,52,0,0,0,0,41.7,-86.28,41.7,-86.28,0,0,0,0,0,141,0,0,0,EG
450663,2013,5,28,2013-05-28,21:11:00,3,IN,18,0,52,0,0,0,0,41.7,-86.32,41.7,-86.32,0,0,0,0,0,141,0,0,0,MG
450664,2013,5,28,2013-05-28,21:12:00,3,IN,18,0,54,0,0,0,0,41.71,-86.29,41.71,-86.29,0,0,0,0,0,141,0,0,0,MG
450657,2013,5,28,2013-05-28,21:15:00,3,IN,18,0,56,0,0,0,0,41.68,-86.25,41.68,-86.25,0,0,0,0,0,141,0,0,0,EG
450665,2013,5,28,2013-05-28,21:26:00,3,IN,18,0,56,0,0,0,0,41.61,-86.13,41.61,-86.13,0,0,0,0,0,141,0,0,0,MG
450661,2013,5,28,2013-05-28,21:30:00,3,IN,18,0,56,0,0,0,0,41.66,-86.16,41.66,-86.16,0,0,0,0,0,141,0,0,0,EG
452312,2013,5,28,2013-05-28,21:45:00,3,IL,17,0,50,0,0,0,0,40.3,-90.61,40.3,-90.61,0,0,0,0,0,109,0,0,0,EG
452956,2013,5,28,2013-05-28,21:48:00,3,IL,17,0,61,0,0,0.07,0,40.25,-90.62,40.25,-90.62,0,0,0,0,0,169,0,0,0,EG
459329,2013,5,28,2013-05-28,22:41:00,3,TX,48,0,52,0,0,5,0,35.1719,-101.923,35.1751,-101.92,0,0,0,0,0,381,0,0,0,EG
452957,2013,5,28,2013-05-28,23:15:00,3,IL,17,0,61,0,0,0.018,0,40.4788,-89.1027,40.4788,-89.1027,0,0,0,0,0,113,0,0,0,EG
448465,2013,5,28,2013-05-28,23:25:00,3,NE,31,0,52,0,0,0,0,41.69,-100.94,41.69,-100.94,0,0,0,0,0,117,0,0,0,EG
446338,2013,5,28,2013-05-28,23:39:00,3,TX,48,0,55,0,0,0.01,0,29.37,-100.92,29.37,-100.92,0,0,0,0,0,465,0,0,0,MG
450037,2013,5,29,2013-05-29,00:16:00,3,NE,31,0,78,0,0,0.1,0,41.04,-100.85,41.04,-100.85,0,0,0,0,0,111,0,0,0,EG
450909,2013,5,29,2013-05-29,00:26:00,3,IL,17,0,60,0,0,0.005,0,40.75,-88.18,40.75,-88.18,0,0,0,0,0,53,0,0,0,EG
450036,2013,5,29,2013-05-29,01:30:00,3,NE,31,0,52,0,0,0,0,42.21,-100.02,42.21,-100.02,0,0,0,0,0,17,0,0,0,EG
452958,2013,5,29,2013-05-29,01:50:00,3,IL,17,0,61,0,0,0.014,0,40.72,-89.04,40.72,-89.04,0,0,0,0,0,203,0,0,0,EG
450910,2013,5,29,2013-05-29,05:05:00,3,IL,17,0,50,0,0,0.001,0,41.662,-88.0781,41.662,-88.0781,0,0,0,0,0,197,0,0,0,EG
456328,2013,5,29,2013-05-29,06:01:00,3,MI,26,0,52,0,0,0,0,43.07,-82.83,43.07,-82.83,0,0,0,0,0,147,0,0,0,EG
456329,2013,5,29,2013-05-29,06:02:00,3,MI,26,0,52,0,0,0,0,42.94,-82.62,42.94,-82.62,0,0,0,0,0,147,0,0,0,EG
456331,2013,5,29,2013-05-29,06:07:00,3,MI,26,0,52,0,0,0,0,42.92,-82.52,42.92,-82.52,0,0,0,0,0,147,0,0,0,EG
443154,2013,5,29,2013-05-29,09:57:00,3,MN,27,0,50,0,0,0,0,45.18,-95.12,45.18,-95.12,0,0,0,0,0,67,0,0,0,MG
443155,2013,5,29,2013-05-29,10:15:00,3,MN,27,0,54,0,0,0,0,45.11,-95.13,45.11,-95.13,0,0,0,0,0,67,0,0,0,MG
456030,2013,5,29,2013-05-29,12:22:00,3,TX,48,0,52,0,0,0,0,35.6575,-101.405,35.6645,-101.392,0,0,0,0,0,233,0,0,0,EG
443126,2013,5,29,2013-05-29,12:25:00,3,IA,19,0,52,0,0,0,0,42.42,-93.07,42.42,-93.07,0,0,0,0,0,83,0,0,0,MG
443172,2013,5,29,2013-05-29,12:55:00,3,IA,19,0,61,0,0,0.15,0,42.83,-92.8816,42.83,-92.8816,0,0,0,0,0,23,0,0,0,EG
443127,2013,5,29,2013-05-29,13:01:00,3,IA,19,0,61,0,0,0.15,0,42.85,-92.8,42.85,-92.8,0,0,0,0,0,23,0,0,0,EG
443128,2013,5,29,2013-05-29,13:01:00,3,IA,19,0,70,0,0,0.6,0,42.9,-92.8,42.9,-92.8,0,0,0,0,0,23,0,0,0,EG
448885,2013,5,29,2013-05-29,13:12:00,3,IA,19,0,52,0,0,0,0,42.95,-92.54,42.95,-92.54,0,0,0,0,0,37,0,0,0,EG
458168,2013,5,29,2013-05-29,13:15:00,3,KS,20,0,52,0,0,0,0,37.3,-99.48,37.3,-99.48,0,0,0,0,0,33,0,0,0,EG
448886,2013,5,29,2013-05-29,13:27:00,3,IA,19,0,54,0,0,0,0,43.0672,-92.4591,43.0672,-92.4591,0,0,0,0,0,37,0,0,0,MG
458169,2013,5,29,2013-05-29,13:30:00,3,KS,20,0,56,0,0,0,0,37.51,-99.32,37.51,-99.32,0,0,0,0,0,97,0,0,0,EG
443120,2013,5,29,2013-05-29,13:36:00,3,IA,19,0,55,0,0,0.025,0,41.64,-93.73,41.64,-93.73,0,0,0,0,0,153,0,0,0,MG
448887,2013,5,29,2013-05-29,13:40:00,3,IA,19,0,55,0,0,0,0,43.06,-92.31,43.06,-92.31,0,0,0,0,0,37,0,0,0,MG
443119,2013,5,29,2013-05-29,13:45:00,3,IA,19,0,55,0,0,0.015,0,41.66,-93.79,41.66,-93.79,0,0,0,0,0,153,0,0,0,MG
449316,2013,5,29,2013-05-29,13:54:00,3,MN,27,0,59,0,0,0.006,0,43.58,-92.28,43.58,-92.28,0,0,0,0,0,45,0,0,0,MG
450609,2013,5,29,2013-05-29,13:55:00,3,NE,31,0,52,0,0,0,0,40.8813,-99.17,40.8813,-99.17,0,0,0,0,0,19,0,0,0,EG
443171,2013,5,29,2013-05-29,14:00:00,3,IA,19,0,52,0,0,0,0,41.7607,-93.7391,41.7607,-93.7391,0,0,0,0,0,153,0,0,0,MG
458167,2013,5,29,2013-05-29,14:00:00,3,KS,20,0,70,0,0,0.15,0,37.76,-98.91,37.76,-98.91,0,0,0,0,0,151,0,0,0,EG
458170,2013,5,29,2013-05-29,14:00:00,3,KS,20,0,70,0,0,0,0,37.96,-98.97,37.96,-98.97,0,0,0,0,0,185,0,0,0,EG
458171,2013,5,29,2013-05-29,14:00:00,3,KS,20,0,70,0,0,0,0,37.96,-98.97,37.96,-98.97,0,0,0,0,0,185,0,0,0,EG
443143,2013,5,29,2013-05-29,14:06:00,3,IA,19,0,52,0,0,0.025,0,42.75,-93.03,42.75,-93.03,0,0,0,0,0,69,0,0,0,EG
449331,2013,5,29,2013-05-29,14:06:00,3,MN,27,0,50,0,0,0,0,43.6769,-92.1744,43.6769,-92.1744,0,0,0,0,0,45,0,0,0,MG
449318,2013,5,29,2013-05-29,14:10:00,3,MN,27,0,58,0,0,0.002,0,43.74,-92.13,43.74,-92.13,0,0,0,0,0,45,0,0,0,EG
443121,2013,5,29,2013-05-29,14:12:00,3,IA,19,0,52,0,0,0.005,0,41.69,-93.46,41.69,-93.46,0,0,0,0,0,153,0,0,0,EG
451621,2013,5,29,2013-05-29,14:30:00,3,OK,40,0,61,0,0,0.01,0,34.66,-99.29,34.66,-99.29,0,0,0,0,0,65,0,0,0,MG
454902,2013,5,29,2013-05-29,14:36:00,3,OK,40,0,62,0,0,0,0,34.64,-99.33,34.64,-99.33,0,0,0,0,0,65,0,0,0,MG
453586,2013,5,29,2013-05-29,14:40:00,3,PA,42,0,50,0,0,0.025,0,41.8,-80.07,41.8,-80.07,0,0,0,0,0,39,0,0,0,EG
454901,2013,5,29,2013-05-29,14:40:00,3,OK,40,0,52,0,0,0.01,0,34.64,-99.33,34.64,-99.33,0,0,0,0,0,65,0,0,0,EG
456875,2013,5,29,2013-05-29,14:40:00,3,NY,36,0,50,0,0,0.01,0,43.04,-76.63,43.04,-76.63,0,0,0,0,0,11,0,0,0,EG
453581,2013,5,29,2013-05-29,14:41:00,3,PA,42,0,50,0,0,0.02,0,41.52,-80.4346,41.52,-80.4346,0,0,0,0,0,39,0,0,0,EG
444427,2013,5,29,2013-05-29,14:42:00,3,KS,20,0,59,0,0,0,0,38.33,-98.58,38.33,-98.58,0,0,0,0,0,9,0,0,0,MG
443122,2013,5,29,2013-05-29,14:45:00,3,IA,19,0,52,0,0,0,0.01,41.79,-93.31,41.79,-93.31,0,0,0,0,0,99,0,0,0,EG
450345,2013,5,29,2013-05-29,14:45:00,3,CO,8,0,56,0,0,0,0,38.94,-103,38.94,-103,0,0,0,0,0,17,0,0,0,EG
443855,2013,5,29,2013-05-29,14:48:00,3,NY,36,0,50,0,0,0.02,0,43.24,-76.14,43.24,-76.14,0,0,0,0,0,67,0,0,0,EG
450347,2013,5,29,2013-05-29,14:50:00,3,CO,8,0,65,0,0,0,0,38.95,-103,38.95,-103,0,0,0,0,0,17,0,0,0,EG
443123,2013,5,29,2013-05-29,14:53:00,3,IA,19,0,59,0,0,0.005,0,42.03,-92.93,42.03,-92.93,0,0,0,0,0,127,0,0,0,MG
444428,2013,5,29,2013-05-29,14:54:00,3,KS,20,0,52,0,0,0,0,38.21,-98.21,38.21,-98.21,0,0,0,0,0,159,0,0,0,EG
456029,2013,5,29,2013-05-29,14:55:00,3,TX,48,0,56,0,0,0.015,0,35.1838,-100.972,35.1838,-100.972,0,0,0,0,0,179,0,0,0,EG
443853,2013,5,29,2013-05-29,15:00:00,3,NY,36,0,50,0,0,0.005,0,43.04,-76.14,43.04,-76.14,0,0,0,0,0,67,0,0,0,EG
449390,2013,5,29,2013-05-29,15:00:00,3,WI,55,0,55,0,0,0.002,0,44.175,-91.4495,44.175,-91.4495,0,0,0,0,0,121,0,0,0,EG
443854,2013,5,29,2013-05-29,15:02:00,3,NY,36,0,50,0,0,0.01,0,43.04,-76.14,43.04,-76.14,0,0,0,0,0,67,0,0,0,EG
443118,2013,5,29,2013-05-29,15:03:00,3,IA,19,0,52,0,0,0,0,41.88,-92.79,41.88,-92.79,0,0,0,0,0,127,0,0,0,EG
443863,2013,5,29,2013-05-29,15:04:00,3,NY,36,0,52,0,0,0.02,0,43.04,-76.14,43.04,-76.14,0,0,0,0,0,67,0,0,0,EG
443859,2013,5,29,2013-05-29,15:10:00,3,NY,36,0,50,0,0,0,0,43.04,-76.14,43.04,-76.14,0,0,0,0,0,67,0,0,0,EG
444429,2013,5,29,2013-05-29,15:11:00,3,KS,20,0,52,0,0,0,0,38.62,-98.25,38.62,-98.25,0,0,0,0,0,53,0,0,0,EG
443861,2013,5,29,2013-05-29,15:15:00,3,NY,36,0,50,0,0,0,0,42.72,-75.47,42.72,-75.47,0,0,0,0,0,17,0,0,0,EG
444430,2013,5,29,2013-05-29,15:15:00,3,KS,20,0,55,0,0,0,0,38.74,-98.23,38.74,-98.23,0,0,0,0,0,53,0,0,0,MG
449599,2013,5,29,2013-05-29,15:16:00,3,WI,55,0,50,0,0,0.025,0,44.3555,-91.32,44.3555,-91.32,0,0,0,0,0,121,0,0,0,EG
456031,2013,5,29,2013-05-29,15:18:00,3,TX,48,0,52,0,0,0,0,35.6222,-100.588,35.64,-100.545,0,0,0,0,0,393,0,0,0,EG
444431,2013,5,29,2013-05-29,15:28:00,3,KS,20,0,52,0,0,0,0,39.01,-98.19,39.01,-98.19,0,0,0,0,0,105,0,0,0,EG
443862,2013,5,29,2013-05-29,15:30:00,3,NY,36,0,50,0,1,0,0,43.13,-75.58,43.13,-75.58,0,0,0,0,0,65,0,0,0,EG
450646,2013,5,29,2013-05-29,15:30:00,3,CO,8,0,61,0,0,0.03,0,38.82,-102.35,38.82,-102.35,0,0,0,0,0,17,0,0,0,EG
456033,2013,5,29,2013-05-29,15:33:00,3,TX,48,0,61,0,0,0,0,35.6172,-100.36,35.6385,-100.289,0,0,0,0,0,211,0,0,0,EG
443129,2013,5,29,2013-05-29,15:34:00,3,IA,19,0,56,0,0,0.1,0,42.52,-92.45,42.52,-92.45,0,0,0,0,0,13,0,0,0,EG
443856,2013,5,29,2013-05-29,15:35:00,3,NY,36,0,50,0,0,0,0,43.05,-75.52,43.05,-75.52,0,0,0,0,0,65,0,0,0,EG
456034,2013,5,29,2013-05-29,15:36:00,3,TX,48,0,52,0,0,0,0,35.0657,-100.397,35.0935,-100.367,0,0,0,0,0,87,0,0,0,EG
443130,2013,5,29,2013-05-29,15:38:00,3,IA,19,0,52,0,0,0.01,0,42.52,-92.45,42.52,-92.45,0,0,0,0,0,13,0,0,0,EG
443131,2013,5,29,2013-05-29,15:38:00,3,IA,19,0,52,0,0,0.01,0,42.49,-92.35,42.49,-92.35,0,0,0,0,0,13,0,0,0,EG
443156,2013,5,29,2013-05-29,15:44:00,3,WI,55,0,52,0,0,0,0,44.81,-91.42,44.81,-91.42,0,0,0,0,0,35,0,0,0,EG
443860,2013,5,29,2013-05-29,15:45:00,3,NY,36,0,50,0,0,0,0,43.1,-75.29,43.1,-75.29,0,0,0,0,0,65,0,0,0,EG
446295,2013,5,29,2013-05-29,15:45:00,3,KS,20,0,52,0,0,0,0,38.97,-97.76,38.97,-97.76,0,0,0,0,0,143,0,0,0,EG
443157,2013,5,29,2013-05-29,15:50:00,3,WI,55,0,52,0,0,0,0,44.61,-90.96,44.61,-90.96,0,0,0,0,0,35,0,0,0,EG
445892,2013,5,29,2013-05-29,15:50:00,3,NY,36,0,50,0,0,0,0,43.0739,-74.8119,43.0739,-74.8119,0,0,0,0,0,43,0,0,0,EG
450340,2013,5,29,2013-05-29,15:53:00,3,CO,8,0,52,0,0,0,0,39.2421,-102.27,39.2421,-102.27,0,0,0,0,0,63,0,0,0,MG
443124,2013,5,29,2013-05-29,15:55:00,3,IA,19,0,50,0,0,0.005,0,42.6279,-92.1603,42.6279,-92.1603,0,0,0,0,0,13,0,0,0,MG
443158,2013,5,29,2013-05-29,15:55:00,3,WI,55,0,52,0,0,0,0,44.75,-91.45,44.75,-91.45,0,0,0,0,0,35,0,0,0,EG
445893,2013,5,29,2013-05-29,15:55:00,3,NY,36,0,50,0,0,0,0,43.0989,-74.7701,43.0989,-74.7701,0,0,0,0,0,43,0,0,0,EG
450592,2013,5,29,2013-05-29,15:55:00,3,NE,31,0,53,0,0,0,0,40.15,-97.58,40.15,-97.58,0,0,0,0,0,169,0,0,0,MG
443857,2013,5,29,2013-05-29,15:56:00,3,NY,36,0,50,0,0,0.005,0,43.12,-75.3,43.12,-75.3,0,0,0,0,0,65,0,0,0,EG
443858,2013,5,29,2013-05-29,16:00:00,3,NY,36,0,50,0,0,0.005,0,43.07,-75.29,43.07,-75.29,0,0,0,0,0,65,0,0,0,EG
446293,2013,5,29,2013-05-29,16:00:00,3,KS,20,0,52,0,0,0,0,39.22,-97.55,39.22,-97.55,0,0,0,0,0,143,0,0,0,EG
454630,2013,5,29,2013-05-29,16:00:00,3,IA,19,0,52,0,0,0,0,42.64,-91.89,42.64,-91.89,0,0,0,0,0,19,0,0,0,EG
454632,2013,5,29,2013-05-29,16:00:00,3,IA,19,0,50,0,0,0,0,42.64,-91.89,42.64,-91.89,0,0,0,0,0,19,0,0,0,EG
454635,2013,5,29,2013-05-29,16:00:00,3,IA,19,0,56,0,0,0,0,42.64,-91.81,42.64,-91.81,0,0,0,0,0,19,0,0,0,EG
445894,2013,5,29,2013-05-29,16:02:00,3,NY,36,0,50,0,0,0,0,43.0825,-75.1742,43.0825,-75.1742,0,0,0,0,0,43,0,0,0,EG
448897,2013,5,29,2013-05-29,16:05:00,3,IA,19,0,60,0,0,0.025,0,42.68,-91.87,42.68,-91.87,0,0,0,0,0,65,0,0,0,EG
445895,2013,5,29,2013-05-29,16:07:00,3,NY,36,0,50,0,0,0,0,43.0281,-75.0689,43.0281,-75.0689,0,0,0,0,0,43,0,0,0,EG
445896,2013,5,29,2013-05-29,16:08:00,3,NY,36,0,50,0,0,0,0,43.0171,-75.0322,43.0171,-75.0322,0,0,0,0,0,43,0,0,0,EG
454903,2013,5,29,2013-05-29,16:08:00,3,OK,40,0,61,0,0,0.02,0,34.39,-98.35,34.39,-98.35,0,0,0,0,0,33,0,0,0,EG
451626,2013,5,29,2013-05-29,16:10:00,3,OK,40,0,69,0,0,0.02,0,34.4,-98.36,34.4,-98.36,0,0,0,0,0,33,0,0,0,MG
452454,2013,5,29,2013-05-29,16:10:00,3,KS,20,0,52,0,0,0,0,39.13,-100.93,39.13,-100.93,0,0,0,0,0,109,0,0,0,EG
454638,2013,5,29,2013-05-29,16:12:00,3,IA,19,0,50,0,0,0,0,42.64,-91.87,42.64,-91.87,0,0,0,0,0,19,0,0,0,EG
454639,2013,5,29,2013-05-29,16:12:00,3,IA,19,0,50,0,0,0,0,42.62,-91.73,42.62,-91.73,0,0,0,0,0,19,0,0,0,EG
451647,2013,5,29,2013-05-29,16:19:00,3,OK,40,0,50,0,0,0,0,35.73,-97.98,35.73,-97.98,0,0,0,0,0,73,0,0,0,MG
453776,2013,5,29,2013-05-29,16:22:00,3,KS,20,0,70,0,0,0.03,0,39.4168,-101.88,39.4168,-101.88,0,0,0,0,0,181,0,0,0,EG
451627,2013,5,29,2013-05-29,16:23:00,3,OK,40,0,56,0,0,0,0,34.9,-98.24,34.9,-98.24,0,0,0,0,0,15,0,0,0,MG
451628,2013,5,29,2013-05-29,16:25:00,3,OK,40,0,50,0,0,0,0,34.92,-98.29,34.92,-98.29,0,0,0,0,0,15,0,0,0,MG
451629,2013,5,29,2013-05-29,16:25:00,3,OK,40,0,50,0,0,0,0,35.55,-99.75,35.55,-99.75,0,0,0,0,0,129,0,0,0,MG
453780,2013,5,29,2013-05-29,16:25:00,3,KS,20,0,70,0,0,0.006,0,39.4168,-101.88,39.4168,-101.88,0,0,0,0,0,181,0,0,0,EG
452449,2013,5,29,2013-05-29,16:29:00,3,KS,20,0,54,0,0,0,0,39.3354,-101.806,39.3354,-101.806,0,0,0,0,0,181,0,0,0,MG
451638,2013,5,29,2013-05-29,16:30:00,3,OK,40,0,61,0,0,0.001,0,34.6,-98.35,34.6,-98.35,0,0,0,0,0,31,0,0,0,EG
451643,2013,5,29,2013-05-29,16:30:00,3,OK,40,0,56,0,0,0.015,0,35.07,-98.24,35.07,-98.24,0,0,0,0,0,15,0,0,0,EG
456035,2013,5,29,2013-05-29,16:31:00,3,TX,48,0,55,0,0,0,0,35.9036,-100.317,35.928,-100.263,0,0,0,0,0,211,0,0,0,MG
445902,2013,5,29,2013-05-29,16:35:00,3,NY,36,0,50,0,0,0,0,42.8841,-74.2148,42.8841,-74.2148,0,0,0,0,0,57,0,0,0,EG
450594,2013,5,29,2013-05-29,16:39:00,3,NE,31,0,56,0,0,0,0,40.3348,-97.5643,40.3348,-97.5643,0,0,0,0,0,169,0,0,0,EG
454633,2013,5,29,2013-05-29,16:40:00,3,IA,19,0,50,0,0,0,0,42.64,-91.4,42.64,-91.4,0,0,0,0,0,55,0,0,0,EG
449614,2013,5,29,2013-05-29,16:47:00,3,WI,55,0,55,0,0,0.003,0,43.04,-91.14,43.04,-91.14,0,0,0,0,0,23,0,0,0,EG
444732,2013,5,29,2013-05-29,16:50:00,3,NE,31,0,60,0,0,0,0,41.08,-97.34,41.08,-97.34,0,0,0,0,0,23,0,0,0,EG
445904,2013,5,29,2013-05-29,16:50:00,3,NY,36,0,50,0,0,0,0,42.6688,-74.3097,42.6688,-74.3097,0,0,0,0,0,95,0,0,0,EG
451630,2013,5,29,2013-05-29,16:55:00,3,OK,40,0,50,0,0,0,0,35.73,-97.98,35.73,-97.98,0,0,0,0,0,17,0,0,0,MG
445116,2013,5,29,2013-05-29,16:57:00,3,TX,48,0,56,0,0,0.03,0,32.7843,-97.0623,32.7843,-97.0623,0,0,0,0,0,439,0,0,0,EG
445917,2013,5,29,2013-05-29,16:57:00,3,NY,36,0,50,0,0,0,0,42.48,-74.61,42.48,-74.61,0,0,0,0,0,95,0,0,0,EG
445117,2013,5,29,2013-05-29,16:58:00,3,TX,48,0,56,0,0,0.01,0,32.83,-97.08,32.83,-97.08,0,0,0,0,0,439,0,0,0,EG
451631,2013,5,29,2013-05-29,17:00:00,3,OK,40,0,57,0,0,0,0,36.1,-97.6,36.1,-97.6,0,0,0,0,0,83,0,0,0,MG
451632,2013,5,29,2013-05-29,17:00:00,3,OK,40,0,50,0,0,0,0,35.29,-97.96,35.29,-97.96,0,0,0,0,0,51,0,0,0,MG
445905,2013,5,29,2013-05-29,17:03:00,3,NY,36,0,50,0,0,0,0,42.773,-73.9523,42.773,-73.9523,0,0,0,0,0,93,0,0,0,EG
445929,2013,5,29,2013-05-29,17:04:00,3,NY,36,0,60,0,0,0,0,42.7967,-73.9225,42.7847,-73.8934,0,0,0,0,0,93,0,0,0,EG
445906,2013,5,29,2013-05-29,17:05:00,3,NY,36,0,50,0,0,0,0,42.7802,-73.8979,42.7802,-73.8979,0,0,0,0,0,93,0,0,0,EG
452459,2013,5,29,2013-05-29,17:05:00,3,KS,20,0,65,0,0,0.0035,0,38.9996,-101.17,38.9996,-101.17,0,0,0,0,0,109,0,0,0,EG
452641,2013,5,29,2013-05-29,17:05:00,3,NY,36,0,60,0,0,0,0,42.7804,-73.8401,42.7804,-73.8401,0,0,0,0,0,93,0,0,0,EG
445909,2013,5,29,2013-05-29,17:06:00,3,NY,36,0,60,0,0,0,0,42.7711,-73.8257,42.7711,-73.8257,0,0,0,0,0,93,0,0,0,EG
452460,2013,5,29,2013-05-29,17:06:00,3,KS,20,0,65,0,0,0.002,0,38.49,-101.21,38.49,-101.21,0,0,0,0,0,203,0,0,0,EG
445910,2013,5,29,2013-05-29,17:07:00,3,NY,36,0,60,0,0,0,0,42.7475,-73.8563,42.7475,-73.8563,0,0,0,0,0,1,0,0,0,EG
445907,2013,5,29,2013-05-29,17:09:00,3,NY,36,0,50,0,0,0,0,42.7042,-73.9115,42.7042,-73.9115,0,0,0,0,0,1,0,0,0,EG
445918,2013,5,29,2013-05-29,17:10:00,3,NY,36,0,60,0,0,0,0,42.7429,-73.8379,42.7429,-73.8379,0,0,0,0,0,1,0,0,0,EG
449624,2013,5,29,2013-05-29,17:10:00,3,WI,55,0,52,0,0,0,0,42.97,-90.86,42.97,-90.86,0,0,0,0,0,43,0,0,0,EG
451633,2013,5,29,2013-05-29,17:10:00,3,OK,40,0,53,0,0,0,0,36.42,-99.42,36.42,-99.42,0,0,0,0,0,153,0,0,0,MG
445121,2013,5,29,2013-05-29,17:11:00,3,TX,48,0,50,0,0,0.01,0,32.8852,-97.0189,32.8852,-97.0189,0,0,0,0,0,439,0,0,0,MG
450495,2013,5,29,2013-05-29,17:11:00,3,WI,55,0,50,0,0,0,0,43.31,-90.93,43.31,-90.93,0,0,0,0,0,23,0,0,0,MG
451635,2013,5,29,2013-05-29,17:12:00,3,OK,40,0,61,0,0,0,0,36.57,-99.57,36.57,-99.57,0,0,0,0,0,153,0,0,0,EG
